contig,nsnp,ndel,nins,N,position,sample,f_del,cell_line,condition,timepoint,replicate,name
GFP_BAR_DSBR_2,0.0,3.0,0.0,8697.0,46,HAP1_WT_2h_BR2,0.00034494653328734045,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,2.0,0.0,8697.0,47,HAP1_WT_2h_BR2,0.00022996435552489363,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,2.0,0.0,8697.0,48,HAP1_WT_2h_BR2,0.00022996435552489363,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,1.0,0.0,8697.0,49,HAP1_WT_2h_BR2,0.00011498217776244682,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,1.0,0.0,8697.0,50,HAP1_WT_2h_BR2,0.00011498217776244682,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,1.0,0.0,8697.0,51,HAP1_WT_2h_BR2,0.00011498217776244682,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,1.0,0.0,8697.0,52,HAP1_WT_2h_BR2,0.00011498217776244682,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,1.0,0.0,8697.0,53,HAP1_WT_2h_BR2,0.00011498217776244682,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,54,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,55,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,56,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,57,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,58,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,59,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,60,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,61,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,62,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,63,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,1.0,0.0,8697.0,64,HAP1_WT_2h_BR2,0.00011498217776244682,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,3.0,0.0,8697.0,65,HAP1_WT_2h_BR2,0.00034494653328734045,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,66,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,67,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,68,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,69,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,70,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,71,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,7.0,8697.0,72,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,73,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,19.0,4.0,2.0,8697.0,74,HAP1_WT_2h_BR2,0.00045992871104978727,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,75,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,76,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,77,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,78,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,8697.0,79,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,80,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,81,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,82,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,83,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,84,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,85,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,86,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,87,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,88,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,8697.0,89,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,90,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,8697.0,91,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,8697.0,92,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,93,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,8697.0,94,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,8697.0,95,HAP1_WT_2h_BR2,0.0,HAP1,WT,2h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,22312.0,1,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,2,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,22312.0,3,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,4,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,5,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,6,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,7,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,22312.0,8,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,9,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,10,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,11,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,12,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,13,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,14,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,12.0,0.0,0.0,22312.0,15,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,22312.0,16,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,22312.0,17,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,8.0,0.0,0.0,22312.0,18,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,19,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,1.0,0.0,22312.0,20,HAP1_WT_4h_BR2,4.4818931516672646e-05,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,8.0,1.0,0.0,22312.0,21,HAP1_WT_4h_BR2,4.4818931516672646e-05,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,22312.0,22,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,23,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,1.0,0.0,22312.0,24,HAP1_WT_4h_BR2,4.4818931516672646e-05,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,25,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,22312.0,26,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,27,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,22312.0,28,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,22312.0,29,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,30,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,31,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,22312.0,32,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,33,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,5.0,2.0,22312.0,34,HAP1_WT_4h_BR2,0.0002240946575833632,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,33.0,0.0,22312.0,35,HAP1_WT_4h_BR2,0.0014790247400501971,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,34.0,0.0,22312.0,36,HAP1_WT_4h_BR2,0.0015238436715668698,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,36.0,0.0,22312.0,37,HAP1_WT_4h_BR2,0.0016134815346002152,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,38.0,0.0,22312.0,38,HAP1_WT_4h_BR2,0.0017031193976335603,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,40.0,0.0,22312.0,39,HAP1_WT_4h_BR2,0.0017927572606669057,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,42.0,2.0,22312.0,40,HAP1_WT_4h_BR2,0.001882395123700251,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,79.0,0.0,22312.0,41,HAP1_WT_4h_BR2,0.0035406955898171387,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,84.0,1.0,22312.0,42,HAP1_WT_4h_BR2,0.003764790247400502,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,130.0,16.0,22312.0,43,HAP1_WT_4h_BR2,0.005826461097167443,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,18.0,161.0,27.0,22312.0,44,HAP1_WT_4h_BR2,0.007215847974184296,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,9.0,91.0,0.0,22312.0,45,HAP1_WT_4h_BR2,0.004078522768017211,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,8.0,59.0,0.0,22312.0,46,HAP1_WT_4h_BR2,0.002644316959483686,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,54.0,0.0,22312.0,47,HAP1_WT_4h_BR2,0.0024202223019003225,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,54.0,1.0,22312.0,48,HAP1_WT_4h_BR2,0.0024202223019003225,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,9.0,24.0,0.0,22312.0,49,HAP1_WT_4h_BR2,0.0010756543564001434,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,20.0,0.0,22312.0,50,HAP1_WT_4h_BR2,0.0008963786303334528,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,20.0,0.0,22312.0,51,HAP1_WT_4h_BR2,0.0008963786303334528,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,9.0,19.0,0.0,22312.0,52,HAP1_WT_4h_BR2,0.0008515596988167802,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,11.0,15.0,0.0,22312.0,53,HAP1_WT_4h_BR2,0.0006722839727500897,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,10.0,0.0,22312.0,54,HAP1_WT_4h_BR2,0.0004481893151667264,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,9.0,0.0,22312.0,55,HAP1_WT_4h_BR2,0.0004033703836500538,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,5.0,1.0,22312.0,56,HAP1_WT_4h_BR2,0.0002240946575833632,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,3.0,0.0,22312.0,57,HAP1_WT_4h_BR2,0.00013445679455001793,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,3.0,0.0,22312.0,58,HAP1_WT_4h_BR2,0.00013445679455001793,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,3.0,0.0,22312.0,59,HAP1_WT_4h_BR2,0.00013445679455001793,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,3.0,0.0,22312.0,60,HAP1_WT_4h_BR2,0.00013445679455001793,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,3.0,0.0,22312.0,61,HAP1_WT_4h_BR2,0.00013445679455001793,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,3.0,0.0,22312.0,62,HAP1_WT_4h_BR2,0.00013445679455001793,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,1.0,0.0,22312.0,63,HAP1_WT_4h_BR2,4.4818931516672646e-05,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,64,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,2.0,0.0,22312.0,65,HAP1_WT_4h_BR2,8.963786303334529e-05,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,2.0,0.0,22312.0,66,HAP1_WT_4h_BR2,8.963786303334529e-05,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,67,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,68,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,69,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,70,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,71,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,11.0,22312.0,72,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,1.0,22312.0,73,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,54.0,13.0,1.0,22312.0,74,HAP1_WT_4h_BR2,0.0005826461097167444,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,22312.0,75,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,7.0,0.0,1.0,22312.0,76,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,22312.0,77,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,78,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,79,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,22312.0,80,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,81,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,22312.0,82,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,22312.0,83,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,22312.0,84,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,85,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,22312.0,86,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,87,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,22312.0,88,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,22312.0,89,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,90,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,91,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,22312.0,92,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,22312.0,93,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,22312.0,94,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,22312.0,95,HAP1_WT_4h_BR2,0.0,HAP1,WT,4h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,1,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,2,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13115.0,3,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13115.0,4,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,5,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13115.0,6,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13115.0,7,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,8,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13115.0,9,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,10,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13115.0,11,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,12,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,13,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13115.0,14,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13115.0,15,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13115.0,16,HAP1_WT_24h_BR2,0.0,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,3.0,0.0,13115.0,17,HAP1_WT_24h_BR2,0.0002287457110179184,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,9.0,0.0,13115.0,18,HAP1_WT_24h_BR2,0.0006862371330537552,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,11.0,0.0,13115.0,19,HAP1_WT_24h_BR2,0.0008387342737323676,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,3.0,13.0,0.0,13115.0,20,HAP1_WT_24h_BR2,0.00099123141441098,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,15.0,0.0,13115.0,21,HAP1_WT_24h_BR2,0.001143728555089592,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,17.0,0.0,13115.0,22,HAP1_WT_24h_BR2,0.0012962256957682044,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,5.0,20.0,0.0,13115.0,23,HAP1_WT_24h_BR2,0.0015249714067861228,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,28.0,0.0,13115.0,24,HAP1_WT_24h_BR2,0.002134959969500572,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,38.0,0.0,13115.0,25,HAP1_WT_24h_BR2,0.0028974456728936334,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,41.0,0.0,13115.0,26,HAP1_WT_24h_BR2,0.003126191383911552,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,52.0,0.0,13115.0,27,HAP1_WT_24h_BR2,0.00396492565764392,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,54.0,0.0,13115.0,28,HAP1_WT_24h_BR2,0.004117422798322531,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,61.0,0.0,13115.0,29,HAP1_WT_24h_BR2,0.004651162790697674,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,0.0,65.0,0.0,13115.0,30,HAP1_WT_24h_BR2,0.004956157072054899,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,2.0,81.0,1.0,13115.0,31,HAP1_WT_24h_BR2,0.006176134197483797,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,1.0,87.0,0.0,13115.0,32,HAP1_WT_24h_BR2,0.006633625619519634,HAP1,WT,24h,BR2,HAP1_WT
GFP_BAR_DSBR_2,4.0,100.0,0.0,13115.0,33,HAP1_WT_24h_BR2,0.007624857033930614,HAP1,WT,24h,BR2,HAP1_WT
